CONSEJO NACIONAL ELECTORAL,,,,,,,,,,,,,,,,,,,,,,,,,,
COORDINACIÓN NACIONAL TÉCNICA DE PROCESOS ELECTORALES,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN NACIONAL DE REGISTRO ELECTORAL,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECCIONES SECCIONALES Y CONSEJO DE PARTICIPACIÓN CIUDADANA Y CONTROL SOCIAL 2027,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRIBUTIVO DE RECINTOS ELECTORALES,,,,,,,,,,,,,,,,,,,,,,,,,,
Corte: al 11 de agosto de 2026,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CODIGO PROVINCIA,NOMBRE PROVINCIA,CODIGO CANTON,NOMBRE CANTON,CODIGO PARROQUIA,NOMBRE PARROQUIA,CODIGO ZONA,NOMBRE ZONA,CODIGO RECINTO,NOMBRE RECINTO,CDA,DIRECCION RECINTO,TELEFONO,JUN FEM,JUN MAS,NUM JUNR,JUN INIF,JUN FINF,JUN INIM,JUN FINM,NUMERO ELECTORES,X,Y,long,lat,DIFICIL ACCESO,SIN CONECTIVIDAD
19,ZAMORA CHINCHIPE,980,CENTINELA DEL CONDOR,4600,PANGUINTZA,0,,3505,ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE LATACUNGA,NO,TRONCAL AMAZÓNICA,73036988,2,2,4,1,2,1,2,1189,742678.95,9568310.07,-78.81459901,-3.90272265,NO,NO
19,ZAMORA CHINCHIPE,980,CENTINELA DEL CONDOR,4385,TRIUNFO DORADO,0,,3596,ESCUELA DE EDUCACIÓN BÁSICA LUZ DE AMÉRICA,NO,"VIA A GUAYZIMI, CALLE SECUNDARIA NUEVA ESPERANZA",73038627,1,1,2,1,1,1,1,777,754758.03,9564816.76,-78.70579438,-3.93401007,SI,NO
19,ZAMORA CHINCHIPE,660,CHINCHIPE,6315,ZUMBA,6,GUARIMIZAL,3544,ESCUELA DE EDUCACIÓN BÁSICA VICENTE PIEDRAHITA,NO,VIA A LAS PIRCAS,73059991,1,1,2,1,1,1,1,134,704674.8565,9473324.258,-79.15462585,-4.76241419,SI,SI
19,ZAMORA CHINCHIPE,660,CHINCHIPE,2110,SAN ANDRES,2,LA PALMA,3518,ESCUELA DE EDUCACIÓN BÁSICA JOSÉ VICENTE LEÓN,NO,VIA A LA PALMA,0,1,1,2,1,1,1,1,66,695766.3649,9468420.322,-79.23480596,-4.80696814,SI,SI
19,ZAMORA CHINCHIPE,660,CHINCHIPE,915,CHITO,2,NUEVOS HORIZONTES,3514,ESCUELA DE EDUCACIÓN BÁSICA ECUADOR AMAZÓNICO,NO,VIA NUEVOS HORIZONTES - CHAUPE,0,1,1,2,1,1,1,1,97,729707.619,9464535.845,-78.92878177,-4.84122542,SI,SI
19,ZAMORA CHINCHIPE,660,CHINCHIPE,6315,ZUMBA,3,BELLAVISTA,3521,ESCUELA DE EDUCACIÓN BÁSICA LUIS PASTEUR,NO,"VIA A ZUMBA, BELLAVISTA.",73060001,1,1,2,1,1,1,1,151,710143.1441,9473288.961,-79.10534019,-4.76259931,SI,NO
19,ZAMORA CHINCHIPE,660,CHINCHIPE,915,CHITO,1,CHITO,3383,ESCUELA DE EDUCACIÓN BÁSICA REINO DE QUITO,NO,"VIA A SAN LUIS, VIA AL SUBCENTRO DE SALUD, CHITO",73035844,2,2,4,1,2,1,2,1012,717031.1088,9454968.244,-79.04278549,-4.92806955,SI,SI
19,ZAMORA CHINCHIPE,660,CHINCHIPE,1145,EL CHORRO,0,,3515,ESCUELA ALEJANDRO ENCALADA,NO,"VIA AL CHAUPI, VIA AL ESTADIO, EL CHORRO.",0,1,1,2,1,1,1,1,409,710184.02,9456494.08,-79.10454925,-4.91445233,SI,SI
19,ZAMORA CHINCHIPE,660,CHINCHIPE,2015,LA CHONTA,0,,3516,ESCUELA DE EDUCACIÓN BÁSICA GUAYAQUIL,NO,CENTRO DE LA CHONTA.,73059827,1,1,2,1,1,1,1,304,711197.85,9452612.69,-79.09530985,-4.9495203,SI,SI
19,ZAMORA CHINCHIPE,660,CHINCHIPE,2955,PUCAPAMBA,0,,3519,ESCUELA DE EDUCACIÓN BÁSICA ECUADOR,NO,"VIA AL CEMENTERIO, PUCAPAMBA.",73059828,1,1,2,1,1,1,1,275,708854.3915,9452934.882,-79.11644483,-4.94666759,SI,SI
19,ZAMORA CHINCHIPE,660,CHINCHIPE,6315,ZUMBA,1,ZUMBA,908,ESCUELA FISCOMISIONAL YAGUARZONGO,NO,CALLE ZUMBA Y CALLE ORELLANA,72308095,2,2,4,4,5,4,5,1400,707306,9462084,-79.13063417,-4.86398263,SI,NO
19,ZAMORA CHINCHIPE,660,CHINCHIPE,6315,ZUMBA,1,ZUMBA,909,COLEGIO DE BACHILLERATO MANUELA SÁENZ,NO,CALLE MANUELA SAENZ Y CALLE GALO PLAZA,72308037,2,3,5,6,7,6,8,1557,706986,9462234.7,-79.13352246,-4.86262802,SI,NO
19,ZAMORA CHINCHIPE,660,CHINCHIPE,6315,ZUMBA,1,ZUMBA,858,COLEGIO DE BACHILLERATO ZUMBA,SI,AVENIDA DEL COLEGIO Y CALLE 10 DE AGOSTO,72308034,3,3,6,1,3,1,3,2100,706830.57,9462089.14,-79.13491991,-4.86394803,SI,NO
19,ZAMORA CHINCHIPE,660,CHINCHIPE,6315,ZUMBA,2,EL PROGRESO,3520,UNIDAD EDUCATIVA MARIO PALTIN LAVANDA,NO,"VIA A LAS PIRCAS, MARGEN IZQUIERDA, EL PROGRESO",73059781,1,1,2,1,1,1,1,209,709580.0754,9467765.983,-79.1102779,-4.81255055,SI,NO
19,ZAMORA CHINCHIPE,660,CHINCHIPE,6315,ZUMBA,4,LA DIVERSION,3522,UNIDAD EDUCATIVA PRIMERO DE MAYO,NO,VIA ZUMBA - LA DIVERSION - SAN ANDRES,73059809,1,1,2,1,1,1,1,296,699930.32,9461697.95,-79.19711183,-4.86765463,SI,SI
19,ZAMORA CHINCHIPE,660,CHINCHIPE,6315,ZUMBA,5,LA GUAYUSA,3523,ESCUELA DE EDUCACIÓN BÁSICA YAGUACHI,NO,VIA LAS SUNGAS - LA GUAYUSA,73060028,1,1,2,1,1,1,1,56,704423.9525,9455177.688,-79.15644265,-4.92650069,SI,SI
19,ZAMORA CHINCHIPE,660,CHINCHIPE,915,CHITO,3,SALTO DEL INCA,3533,ESCUELA DE EDUCACIÓN BÁSICA MARÍA FRANCISCA GUEVARA,NO,BARRIO SALTO DEL INCA,73059841,1,1,2,1,1,1,1,64,716812.3796,9465392.743,-79.04503016,-4.83382376,SI,SI
19,ZAMORA CHINCHIPE,660,CHINCHIPE,2110,SAN ANDRES,1,SAN ANDRES,3517,COLEGIO DE BACHILLERATO LUIS G. TUFIÑO,NO,CALLE CRISTÓBAL PADILLA Y CARIAMANGA,73058081,1,1,2,1,1,1,1,394,689583.41,9467385.74,-79.29051629,-4.81646558,SI,SI
19,ZAMORA CHINCHIPE,775,EL PANGUI,1015,PACHICUTZA,2,SAN ROQUE,3540,ESCUELA DE EDUCACIÓN BÁSICA LEONIDAS GARCÍA,NO,AV. 4 DE OCTUBRE Y ENTRADA VIA CATACOCHA LA DELICIA,73035003,1,1,2,1,1,1,1,346,765831.64,9591771.94,-78.60680328,-3.690082,NO,NO
19,ZAMORA CHINCHIPE,775,EL PANGUI,1015,PACHICUTZA,3,SHACAY,3572,"CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE ""SAANT""",NO,VIA A EL PANGUI,0,1,1,2,1,1,1,1,124,772110.1471,9592362.669,-78.55032894,-3.68458818,SI,SI
19,ZAMORA CHINCHIPE,775,EL PANGUI,6355,EL PANGUI,3,UWENTS,3570,ESCUELA DE EDUCACIÓN BÁSICA BILINGUE TUTIN,NO,"ENTRADA POR CHICAÑA VIA UWENTS LA ARGELIA, BARRIO EL OSO",961469108,1,1,2,1,1,1,1,72,756985.14,9601855.46,-78.68663397,-3.59914331,SI,SI
19,ZAMORA CHINCHIPE,775,EL PANGUI,665,EL GUISMI,1,EL GUISMI,3566,UNIDAD EDUCATIVA ABELARDO MONCAYO,NO,VIA A LA ARGELIA,73057975,2,2,4,1,2,1,2,979,770050.35,9606788.91,-78.5692088,-3.55424391,NO,NO
19,ZAMORA CHINCHIPE,775,EL PANGUI,945,TUNDAYME,0,,3538,UNIDAD EDUCATIVA JAIME ROLDOS AGUILERA,NO,CALLE MANUELITA CAÑIZARES Y AV. DEL EJERCITO,73058083,2,2,4,1,2,1,2,1088,778616,9604319,-78.49209571,-3.57636057,NO,NO
19,ZAMORA CHINCHIPE,775,EL PANGUI,1015,PACHICUTZA,1,PACHICUTZA,3539,UNIVERSIDAD ESTATAL AMAZONICA EL PANGUI,NO,AV. IVAN RIOFRIO E ISIDRO AYORA,73034304,2,1,3,1,2,1,1,796,765351,9594092,-78.61118368,-3.6691226,NO,NO
19,ZAMORA CHINCHIPE,775,EL PANGUI,6355,EL PANGUI,1,EL PANGUI,914,COLEGIO DE BACHILLERATO ECUADOR AMAZÓNICO,SI,CALLE JORGE MOSQUERA Y CALLE EDUARDO MARIÑO,72310123,3,4,7,1,3,1,4,2450,768198,9599157,-78.58569107,-3.62327169,NO,NO
19,ZAMORA CHINCHIPE,775,EL PANGUI,6355,EL PANGUI,1,EL PANGUI,915,UNIDAD EDUCATIVA FISCOMISIONAL CACHA,NO,AVENIDA LUIS IMAICELA Y CALLE SOR RUFINA,72310126,4,4,8,4,7,5,8,2800,767651,9598492,-78.59059629,-3.62929572,NO,NO
19,ZAMORA CHINCHIPE,775,EL PANGUI,6355,EL PANGUI,1,EL PANGUI,6161,UNIVERSIDAD ESTATAL AMAZONICA SEDE EL PANGUI,NO,LUIS IMAICELA ENTRE AZUAY Y MAYOR RENE ULLOA,72310928,3,3,6,8,10,9,11,1703,767899.6187,9599043.666,-78.58837277,-3.62430329,NO,NO
19,ZAMORA CHINCHIPE,775,EL PANGUI,6355,EL PANGUI,2,KUNKI,2069,UNIDAD EDUCATIVA CARMEN VALDIVIEZO,NO,CALLE PRINCIPAL DEL BARRIO KUNKI,0,1,1,2,1,1,1,1,65,756012,9596556,-78.69526807,-3.64707049,SI,SI
19,ZAMORA CHINCHIPE,775,EL PANGUI,665,EL GUISMI,2,LA ARGELIA,3567,EX - ESCUELA RÍO CHUCHUMBLETZA,NO,VIA A LA ARGELIA,72000000,1,1,2,1,1,1,1,31,761559,9608204,-78.6456298,-3.54165134,SI,SI
19,ZAMORA CHINCHIPE,775,EL PANGUI,665,EL GUISMI,4,CHUCHUMBLETZA,3569,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL HUALCOPO DUCHICELA,NO,VIA A TUNDAYME,72122090,1,1,2,1,1,1,1,189,774105,9609008,-78.53278768,-3.53408944,NO,NO
19,ZAMORA CHINCHIPE,775,EL PANGUI,665,EL GUISMI,3,MIASI,3568,ESCUELA DE EDUCACIÓN BÁSICA JUAN BENIGNO VELA,NO,VIA PRINCIPAL A LA ARGELIA,72000000,1,1,2,1,1,1,1,118,767049.33,9606995.81,-78.59621048,-3.55244474,SI,SI
19,ZAMORA CHINCHIPE,130,NANGARITZA,4570,NUEVO PARAISO,2,YAWI,3534,"CENTRO DE EDUCACION BASICA ""WAMPACH""",NO,YAWI,73038673,1,1,2,1,1,1,1,129,760724,9509282,-78.65060185,-4.43584874,SI,SI
19,ZAMORA CHINCHIPE,130,NANGARITZA,4570,NUEVO PARAISO,3,SELVA ALEGRE,3527,ESCUELA DE EDUCACIÓN BÁSICA MANUEL CAIZA UNTUÑA,NO,VIA PRINCIPAL A LA COMUNIDAD S/N,73038690,1,1,2,1,1,1,1,155,754432,9515226,-78.70743315,-4.38229633,SI,SI
19,ZAMORA CHINCHIPE,130,NANGARITZA,4570,NUEVO PARAISO,1,NUEVO PARAISO,3526,ESCUELA TENIENTE SEGUNDO QUIROZ,NO,S/N,3038614,1,1,2,1,1,1,1,397,759879.83,9516098.52,-78.65839723,-4.37425721,SI,SI
19,ZAMORA CHINCHIPE,130,NANGARITZA,1675,ZURMI,1,ZURMI,3528,UNIDAD EDUCATIVA PEDRO FERMIN CEVALLOS,NO,VIA A NUEVO PARAISO,73038821,2,2,4,1,2,1,2,1411,759200,9546074,-78.66533274,-4.10332035,SI,SI
19,ZAMORA CHINCHIPE,130,NANGARITZA,5520,GUAYZIMI,0,,905,"ESCUELA FISCOMISIONAL ""MONSEÑOR JORGE MOSQUERA""",NO,AVENIDA JORGE MOSQUERA Y CALLE CARLOS VÉLEZ,73038676,2,3,5,4,5,3,5,1478,757286,9552321,-78.6827247,-4.04690146,SI,NO
19,ZAMORA CHINCHIPE,130,NANGARITZA,5520,GUAYZIMI,0,,906,UNIDAD EDUCATIVA DEL MILENIO GUAYZIMI,SI,CALLE AMAZONAS Y CALLE RIO CENEPA,73038672,3,2,5,1,3,1,2,1750,757222,9552033,-78.6832934,-4.04950646,SI,NO
19,ZAMORA CHINCHIPE,130,NANGARITZA,4655,NANKAIS,0,,3529,CENTRO EDUCATIVO BASICO INTERCULTURAL EDUCACION BILINGÜE JOSE LUIS NANTIPA,NO,VIA PRINCIPAL,73039043,1,1,2,1,1,1,1,518,761718,9548724,-78.64273555,-4.07929989,SI,SI
19,ZAMORA CHINCHIPE,130,NANGARITZA,1675,ZURMI,3,SHAIMI,3525,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGUE JUAN CHUINDA,NO,S/N,73038779,1,1,2,1,1,1,1,214,758999,9522483,-78.66650686,-4.31657116,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,1240,EL PORVENIR DEL CARMEN,6,NUMBALA,3487,ESCUELA DE EDUCACIÓN BÁSICA ANGEL POLIBIO CHÁVEZ,NO,VIA SAN FRANCISCO,0,1,1,2,1,1,1,1,117,711117.4249,9485534.896,-79.09686025,-4.65185127,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,1240,EL PORVENIR DEL CARMEN,3,CUMANDA,3485,ESCUELA DE EDUCACIÓN BÁSICA HERNÁN ÍÑIGUEZ,NO,VIA PRINCIPAL A CUMANDA,993551803,1,1,2,1,1,1,1,191,717483,9485538,-79.03949956,-4.65166576,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,2170,LA CANELA,0,,3488,UNIDAD EDUCATIVA HERNANDO DE BENAVENTE,NO,CALLE 28 DE NOVIEMBRE,73040755,1,1,2,1,1,1,1,386,727008.0641,9489820.015,-78.95378341,-4.61270814,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,4505,SAN FRANCISCO DEL VERGEL,2,SAN JUAN DE PUNCHES,3493,ESCUELA DE EDUCACIÓN BÁSICA FERNANDO DAQUILEMA,NO,VIA A SAN VICENTE DE PUNCHES,73040895,1,1,2,1,1,1,1,182,715980,9474692,-79.05277074,-4.74976687,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,4505,SAN FRANCISCO DEL VERGEL,3,SAN MARTIN DE PORRES,3494,ESCUELA DE EDUCACIÓN BÁSICA MADRE TERESA DE CALCUTA,NO,CAMINO A SAN MARTIN DE PORREZ,96843753,1,1,2,1,1,1,1,79,711729.7564,9475515.489,-79.09109598,-4.74242831,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,1240,EL PORVENIR DEL CARMEN,5,LOYOLA,3486,ESCUELA DE EDUCACIÓN BÁSICA OSCAR EFRÉN REYES,NO,VIA A SAN LUIS,939534906,1,1,2,1,1,1,1,121,720643.8079,9500014.156,-79.01138012,-4.52070335,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,4195,VALLADOLID,3,FATIMA,3491,ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE RIOBAMBA,NO,VÍA A RÍO BLANCO,3041195,1,1,2,1,1,1,1,69,700511.84,9490374.69,-79.19254351,-4.60834086,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,6740,PALANDA,3,PUCARON,3496,ESCUELA DE EDUCACIÓN BÁSICA ALBERTO SAETAMA MASACHE,NO,VIA A CAHUINAL,73041119,1,1,2,1,1,1,1,82,704995.9,9481971.41,-79.15193937,-4.68421922,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,4195,VALLADOLID,2,TAPALA,3490,ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE LOYOLA,NO,CALLE CARIAMANGA S/N Y CALLE VILCABAMBA,73040977,1,1,2,1,1,1,1,132,711818.05,9496688.84,-79.09081555,-4.55098385,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,1240,EL PORVENIR DEL CARMEN,2,SANTA CLARA,3484,UNIDAD EDUCATIVA JOSÉ MEJÍA LEQUERICA,NO,AV.SANTA CLARA (VIA LA CANELA),73040794,1,1,2,1,1,1,1,224,718616.1847,9485334.318,-79.02928342,-4.6534788,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,1240,EL PORVENIR DEL CARMEN,1,EL PORVENIR DEL CARMEN,3483,UNIDAD EDUCATIVA EL PORVENIR,NO,VIA A LOYOLA,99183595,1,1,2,1,1,1,1,498,718170.01,9497138.96,-79.03359676,-4.54675997,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,4195,VALLADOLID,1,VALLADOLID,3489,ESCUELA DE EDUCACIÓN BÁSICA VALLADOLID,NO,AVENIDA AMAZONAS ENTRE PODOCARPUS Y CALLE A,3041660,2,2,4,1,2,1,2,1123,707246.64,9496812.47,-79.13200707,-4.54997415,NO,NO
19,ZAMORA CHINCHIPE,661,PALANDA,4505,SAN FRANCISCO DEL VERGEL,1,SAN FRANCISCO DEL VERGEL,7766,COLEGIO DE BACHILLERATO VALLE DEL CHINCHIPE,NO,CALLE LUIS RIVADENEIRA,73040785,2,2,4,1,2,1,2,966,716654.38,9482484.17,-79.04688989,-4.67929749,SI,SI
19,ZAMORA CHINCHIPE,661,PALANDA,6740,PALANDA,1,PALANDA,910,UNIDAD EDUCATIVA ORIENTE ECUATORIANO,SI,CALLE TENIENTE HUGO ORTIZ ENTRE AVENIDA DEL MAESTRO Y CALLE 12 DE FEBRERO,73040781,3,3,6,1,3,1,3,2100,707179.5923,9485561.729,-79.13234603,-4.6517037,NO,NO
19,ZAMORA CHINCHIPE,661,PALANDA,6740,PALANDA,1,PALANDA,912,ESCUELA DE EDUCACIÓN BÁSICA LA DOLOROSA,NO,AVENIDA LOJA,73912272,2,3,5,4,5,4,6,1629,707155,9486117,-79.13258087,-4.64668359,NO,NO
19,ZAMORA CHINCHIPE,661,PALANDA,6740,PALANDA,2,VALLE HERMOZO,3495,ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE ZAMORA,NO,VIA A FATIMA,990437511,1,1,2,1,1,1,1,34,704040,9490557.43,-79.16075514,-4.60660693,SI,SI
19,ZAMORA CHINCHIPE,981,PAQUISHA,6885,PAQUISHA,2,RIO BLANCO,3622,ESCUELA DE EDUCACIÓN BÁSICA CONCHITA SALAMEA,NO,VÍA A RÍO BLANCO,73037633,1,1,2,1,1,1,1,66,775764.4317,9569183.734,-78.51685427,-3.89399649,SI,SI
19,ZAMORA CHINCHIPE,981,PAQUISHA,1120,NUEVO QUITO,3,CONGUIME,6916,Unidad Educativa Intercultural Bilingüe Eduardo Juank Miik,NO,Barrio Conguime,3037538,1,1,2,1,1,1,1,140,762256,9553321,-78.63801342,-4.0377328,SI,NO
19,ZAMORA CHINCHIPE,981,PAQUISHA,1120,NUEVO QUITO,4,LA HERRADURA,6949,CANCHA CUBIERTA LA HERRADURA,NO,"PAQUISHA, VIA PRINCIPAL LA HERRADURA",0,1,1,2,1,1,1,1,195,769562,9553385,-78.57225357,-4.03695985,SI,NO
19,ZAMORA CHINCHIPE,981,PAQUISHA,455,BELLAVISTA,0,,3502,ESCUELA DE EDUCACIÓN BÁSICA RÍO CANCHIS,NO,BELLAVISTA,72300429,1,1,2,1,1,1,1,544,758171.86,9571785.95,-78.67524164,-3.87092741,SI,NO
19,ZAMORA CHINCHIPE,981,PAQUISHA,1120,NUEVO QUITO,1,NUEVO QUITO,3503,ESCUELA DE EDUCACIÓN BÁSICA VICENTE ROCAFUERTE,NO,AVENIDA QUITO VIA A CHINAPINTZA,73037780,2,2,4,1,2,1,2,1246,760881.37,9559810.85,-78.65055442,-3.97910565,SI,SI
19,ZAMORA CHINCHIPE,981,PAQUISHA,6885,PAQUISHA,1,PAQUISHA,888,ESCUELA DE EDUCACIÓN BÁSICA SEGUNDO CUEVA CELI,SI,AVENIDA JAIME ROLDÓS AGUILERA Y CALLE MARTHA BUCARAM DE ROLDÓS,2269044,4,4,8,1,4,1,4,2322,757996,9564824,-78.67665132,-3.93386366,NO,NO
19,ZAMORA CHINCHIPE,981,PAQUISHA,1120,NUEVO QUITO,2,PTO. MINERO LA PUNTA,3501,ESCUELA DE EDUCACIÓN BÁSICA JOAQUIN GALLEGOS LARA,NO,S/N,73037573,1,1,2,1,1,1,1,147,766813.97,9552930.37,-78.5969762,-4.04114295,SI,SI
19,ZAMORA CHINCHIPE,665,YACUAMBI,4105,TUTUPALI,3,LA ESPERANZA,3563,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA OTTO AROSEMENA GÓMEZ,NO,VIA A TUTUPALI,73035927,1,1,2,1,1,1,1,175,729014,9604444,-78.93836457,-3.57634657,SI,SI
19,ZAMORA CHINCHIPE,665,YACUAMBI,2070,LA PAZ,3,KURINTS,3559,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA LUIS TSUKANKA,NO,VIA PRINCIPAL A YACUAMBI,73035444,1,1,2,1,1,1,1,262,724565,9582833.98,-78.97795855,-3.77181806,SI,SI
19,ZAMORA CHINCHIPE,665,YACUAMBI,2070,LA PAZ,4,NUEVO PORVENIR,3560,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA HUAYNA CAPAC,NO,VIA A GUAYACANES,73035903,1,1,2,1,1,1,1,172,736408.5004,9583207.937,-78.87137319,-3.768182,SI,SI
19,ZAMORA CHINCHIPE,665,YACUAMBI,2070,LA PAZ,1,LA PAZ,3557,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGUE ANGEL NOLBERTO SUAREZ,NO,VIA PRINCIPAL A YACUAMBI,0,2,2,4,1,2,1,2,983,733534.8231,9590307.924,-78.89738889,-3.70405555,SI,SI
19,ZAMORA CHINCHIPE,665,YACUAMBI,4105,TUTUPALI,1,TUTUPALI,3561,ESCUELA DE EDUCACIÓN BÁSICA GENERAL MIRANDA,NO,VIA A TUTUPALI,3035632,1,1,2,1,1,1,1,496,727639,9609732,-78.95084277,-3.52856485,SI,SI
19,ZAMORA CHINCHIPE,665,YACUAMBI,6215,28 DE MAYO,0,,913,UNIDAD EDUCATIVA ALONSO DE MERCADILLO,SI,"CALLE 10 DE MARZO Y CALLE SAN FRANCISCO, ESQUINA",73035548,3,2,5,1,3,1,2,1750,730395,9597910,-78.92580405,-3.63539226,NO,NO
19,ZAMORA CHINCHIPE,665,YACUAMBI,6215,28 DE MAYO,0,,6248,UNIDAD EDUCATIVA ALONSO DE MERCADILLO BLOQUE 2,NO,10 DE MARZO Y AMAZONAS,73035688,2,3,5,4,5,3,5,1219,730277.4442,9597734.775,-78.92685829,-3.63697891,NO,NO
19,ZAMORA CHINCHIPE,665,YACUAMBI,4105,TUTUPALI,2,SAYUPAMBA,3562,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA JAIME ROLDÓS AGUILERA,NO,VIA A ORTEGA,73035889,1,1,2,1,1,1,1,133,731677.13,9608450.46,-78.91448259,-3.54007006,SI,SI
19,ZAMORA CHINCHIPE,665,YACUAMBI,2070,LA PAZ,2,CHAPINTZA BAJO,3558,ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE IBARRA,NO,VIA A YACUAMBI,73036295,1,1,2,1,1,1,1,238,736355,9583226,-78.87185508,-3.76801989,SI,SI
19,ZAMORA CHINCHIPE,670,YANZATZA,985,CHICANA,1,CHICANA,3509,ESCUELA DE EDUCACIÓN BÁSICA PADRE JUAN GONZALEZ,NO,AVENIDA MAYAICU ENTRE AVENIDA SAN VICENTE,73038276,3,3,6,1,3,1,3,1885,750317.92,9587842.96,-78.74630327,-3.72596576,NO,NO
19,ZAMORA CHINCHIPE,670,YANZATZA,2240,LOS ENCUENTROS,1,LOS ENCUENTROS,3535,UNIDAD EDUCATIVA DEL MILENIO LOS ENCUENTROS,NO,AV. 24 DE MAYO Y JAIME ROLDOS AGUILERA,73034792,6,7,13,1,6,1,7,4067,761644,9584107,-78.6442973,-3.7594682,NO,NO
19,ZAMORA CHINCHIPE,670,YANZATZA,6295,YANZATZA,1,YANZATZA,472,COLEGIO DE BACHILLERATO PRIMERO DE MAYO,SI,AVENIDA IVAN RIOFRIO Y CALLE 22 DE NOVIEMBRE,72300165,5,6,11,1,5,1,6,3850,748801.05,9576532.89,-78.75969081,-3.82824329,NO,NO
19,ZAMORA CHINCHIPE,670,YANZATZA,6295,YANZATZA,1,YANZATZA,474,UNIDAD EDUCATIVA FISCOMISIONAL JUAN XXIII,NO,"CALLE JORGE MOSQUERA Y CALLE ARMANDO ARIAS, ESQUINA",72300151,3,4,7,6,8,7,10,2450,748572,9576038,-78.76174058,-3.83272249,NO,NO
19,ZAMORA CHINCHIPE,670,YANZATZA,6295,YANZATZA,1,YANZATZA,848,ESCUELA DE EDUCACION BASICA GENERAL RUMIÑAHUI,NO,CALLE ARMANDO ARIAS Y CALLE GENERAL RUMIÑAHUI,72300267,4,3,7,9,12,11,13,2450,748336.14,9576148.03,-78.76386587,-3.83173339,NO,NO
19,ZAMORA CHINCHIPE,670,YANZATZA,6295,YANZATZA,1,YANZATZA,850,UNIDAD EDUCATIVA MARTHA BUCARÁM DE ROLDÓS,NO,CALLE IVÁN RIOFRÍO Y CALLE MARTHA BUCARÁM DE ROLDÓS,72300385,3,4,7,17,19,17,20,2133,748656.17,9575485.24,-78.76097006,-3.83771742,NO,NO
19,ZAMORA CHINCHIPE,670,YANZATZA,6295,YANZATZA,1,YANZATZA,3498,ESCUELA DE EDUCACIÓN BÁSICA MARÍA PAULINA SOLIS,NO,22 DE NOVIEMBRE,2300623,4,3,7,13,16,14,16,2450,748481.5682,9576603.819,-78.76256775,-3.82760964,NO,NO
19,ZAMORA CHINCHIPE,670,YANZATZA,985,CHICANA,3,LA YONA,6951,ESCUELA GABRIEL GARCÍA MORENO,NO,VIA AL PANGUI TRONCAL AMAZÓNICO BARRIO LA YONA,0,1,1,2,1,1,1,1,123,753699,9584142,-78.71579174,-3.7593426,NO,NO
19,ZAMORA CHINCHIPE,670,YANZATZA,2240,LOS ENCUENTROS,2,EL ZARZA,3536,ESCUELA DE EDUCACION BASICA SEIS DE OCTUBRE,NO,VIA A RIO BLANCO,73041017,1,1,2,1,1,1,1,105,769429,9575437,-78.5740281,-3.83764156,SI,SI
19,ZAMORA CHINCHIPE,670,YANZATZA,6295,YANZATZA,2,SAN SEBASTIAN,3537,ESCUELA DE EDUCACION BASICA DOCTOR PEDRO MONCAYO,NO,SAN SEBASTIAN VIA PRINCIPAL CHUCHUMBLETZA,0,1,1,2,1,1,1,1,66,745506.0027,9584302.874,-78.78952439,-3.75807885,SI,SI
19,ZAMORA CHINCHIPE,670,YANZATZA,6295,YANZATZA,3,NUEVA ESPERANZA,3565,ESCUELA DE EDUCACION BASICA LEOPOLDO LUCERO,NO,VIA AL TRINFO,73034692,1,1,2,1,1,1,1,29,757180,9574219,-78.68422772,-3.84895847,SI,SI
